ID,label
5797,4
5798,6
5799,8
5800,0
5801,8
5802,4
5803,9
5804,4
5805,4
5806,2
5807,1
5808,5
5809,0
5810,8
5811,9
5812,5
5813,1
5814,4
5815,9
5816,7
5817,5
5818,3
5819,2
5820,2
5821,9
5822,8
5823,4
5824,8
5825,6
5826,2
5827,8
5828,3
5829,8
5830,3
5831,1
5832,9
5833,2
5834,2
5835,3
5836,8
5837,4
5838,2
5839,1
5840,9
5841,4
5842,6
5843,4
5844,8
5845,5
5846,7
5847,8
5848,8
5849,1
5850,8
5851,7
5852,2
5853,6
5854,1
5855,5
5856,9
5857,7
5858,8
5859,6
5860,7
5861,6
5862,3
5863,4
5864,3
5865,9
5866,0
5867,4
5868,8
5869,3
5870,9
5871,4
5872,3
5873,4
5874,2
5875,0
5876,8
5877,8
5878,5
5879,4
5880,8
5881,0
5882,4
5883,7
5884,1
5885,5
5886,4
5887,1
5888,6
5889,5
5890,6
5891,9
5892,7
5893,8
5894,8
5895,4
5896,5
5897,8
5898,1
5899,3
5900,1
5901,2
5902,1
5903,7
5904,7
5905,9
5906,9
5907,6
5908,8
5909,1
5910,6
5911,2
5912,3
5913,5
5914,8
5915,4
5916,7
5917,7
5918,8
5919,4
5920,0
5921,5
5922,0
5923,4
5924,9
5925,0
5926,5
5927,5
5928,9
5929,5
5930,8
5931,6
5932,9
5933,0
5934,9
5935,9
5936,3
5937,5
5938,9
5939,2
5940,3
5941,0
5942,3
5943,1
5944,5
5945,4
5946,9
5947,4
5948,3
5949,2
5950,7
5951,0
5952,4
5953,8
5954,3
5955,7
5956,7
5957,1
5958,1
5959,0
5960,2
5961,6
5962,9
5963,4
5964,7
5965,4
5966,9
5967,1
5968,6
5969,6
5970,7
5971,1
5972,5
5973,5
5974,5
5975,1
5976,0
5977,0
5978,6
5979,8
5980,3
5981,5
5982,5
5983,4
5984,3
5985,8
5986,9
5987,3
5988,3
5989,9
5990,4
5991,4
5992,9
5993,6
5994,9
5995,8
5996,0
5997,8
5998,4
5999,2
6000,3
6001,0
6002,2
6003,8
6004,9
6005,3
6006,1
6007,0
6008,6
6009,6
6010,6
6011,1
6012,9
6013,2
6014,6
6015,7
6016,2
6017,7
6018,6
6019,4
6020,8
6021,0
6022,4
6023,2
6024,5
6025,9
6026,5
6027,5
6028,1
6029,6
6030,8
6031,7
6032,9
6033,3
6034,8
6035,7
6036,9
6037,5
6038,9
6039,0
6040,3
6041,7
6042,4
6043,5
6044,6
6045,4
6046,7
6047,2
6048,4
6049,1
6050,2
6051,3
6052,2
6053,4
6054,1
6055,8
6056,8
6057,8
6058,2
6059,3
6060,5
6061,2
6062,7
6063,8
6064,6
6065,1
6066,7
6067,7
6068,3
6069,5
6070,3
6071,0
6072,8
6073,0
6074,7
6075,4
6076,7
6077,8
6078,8
6079,0
6080,0
6081,9
6082,7
6083,6
6084,3
6085,0
6086,0
6087,5
6088,2
6089,3
6090,7
6091,2
6092,1
6093,9
6094,7
6095,9
6096,2
6097,7
6098,7
6099,1
6100,3
6101,7
6102,4
6103,0
6104,5
6105,6
6106,8
6107,3
6108,4
6109,2
6110,1
6111,2
6112,4
6113,3
6114,1
6115,3
6116,6
6117,4
6118,5
6119,3
6120,3
6121,8
6122,5
6123,4
6124,2
6125,2
6126,8
6127,2
6128,0
6129,8
6130,0
6131,4
6132,3
6133,0
6134,8
6135,9
6136,6
6137,1
6138,1
6139,9
6140,7
6141,1
6142,3
6143,3
6144,8
6145,4
6146,4
6147,6
6148,1
6149,5
6150,2
6151,7
6152,8
6153,3
6154,2
6155,4
6156,3
6157,4
6158,6
6159,7
6160,4
6161,1
6162,4
6163,3
6164,3
6165,7
6166,8
6167,5
6168,8
6169,9
6170,1
6171,3
6172,1
6173,6
6174,3
6175,5
6176,3
6177,7
6178,5
6179,9
6180,2
6181,9
6182,1
6183,1
6184,6
6185,2
6186,2
6187,0
6188,4
6189,7
6190,0
6191,5
6192,1
6193,8
6194,4
6195,6
6196,5
6197,9
6198,0
6199,1
6200,6
6201,9
6202,8
6203,6
6204,7
6205,6
6206,4
6207,2
6208,6
6209,4
6210,6
6211,0
6212,4
6213,6
6214,9
6215,6
6216,9
6217,0
6218,9
6219,8
6220,9
6221,1
6222,7
6223,3
6224,4
6225,8
6226,8
6227,7
6228,6
6229,1
6230,3
6231,1
6232,7
6233,9
6234,1
6235,1
6236,8
6237,1
6238,7
6239,7
6240,5
6241,2
6242,9
6243,9
6244,7
6245,0
6246,8
6247,7
6248,1
6249,9
6250,4
6251,2
6252,0
6253,7
6254,7
6255,2
6256,7
6257,0
6258,4
6259,5
6260,6
6261,4
6262,0
6263,1
6264,1
6265,9
6266,6
6267,0
6268,6
6269,1
6270,5
6271,6
6272,3
6273,8
6274,1
6275,5
6276,2
6277,1
6278,9
6279,6
6280,9
6281,9
6282,6
6283,5
6284,7
6285,2
6286,7
6287,8
6288,1
6289,7
6290,4
6291,6
6292,1
6293,8
6294,6
6295,9
6296,5
6297,0
6298,1
6299,1
6300,1
6301,3
6302,1
6303,5
6304,2
6305,0
6306,8
6307,5
6308,0
6309,4
6310,3
6311,2
6312,2
6313,1
6314,9
6315,2
6316,9
6317,0
6318,1
6319,5
6320,8
6321,7
6322,7
6323,7
6324,0
6325,2
6326,3
6327,5
6328,1
6329,9
6330,0
6331,5
6332,1
6333,4
6334,3
6335,0
6336,6
6337,6
6338,3
6339,6
6340,1
6341,6
6342,5
6343,2
6344,7
6345,1
6346,1
6347,9
6348,3
6349,6
6350,3
6351,8
6352,8
6353,5
6354,7
6355,4
6356,6
6357,3
6358,0
6359,9
6360,1
6361,0
6362,9
6363,1
6364,1
6365,6
6366,3
6367,6
6368,3
6369,9
6370,0
6371,4
6372,9
6373,6
6374,7
6375,2
6376,8
6377,6
6378,0
6379,2
6380,0
6381,1
6382,1
6383,5
6384,3
6385,2
6386,3
6387,7
6388,4
6389,9
6390,1
6391,8
6392,3
6393,3
6394,5
6395,7
6396,9
6397,1
6398,7
6399,0
6400,5
6401,1
6402,5
6403,2
6404,6
6405,8
6406,6
6407,1
6408,7
6409,1
6410,2
6411,0
6412,9
6413,7
6414,0
6415,6
6416,0
6417,3
6418,3
6419,1
6420,5
6421,4
6422,8
6423,1
6424,9
6425,2
6426,8
6427,6
6428,4
6429,5
6430,0
6431,8
6432,7
6433,4
6434,5
6435,2
6436,9
6437,5
6438,5
6439,3
6440,0
6441,5
6442,3
6443,9
6444,4
6445,5
6446,9
6447,5
6448,4
6449,2
6450,7
6451,3
6452,6
6453,8
6454,8
6455,1
6456,7
6457,8
6458,2
6459,6
6460,8
6461,7
6462,3
6463,9
6464,5
6465,2
6466,4
6467,5
6468,0
6469,5
6470,8
6471,8
6472,9
6473,1
6474,9
6475,2
6476,9
6477,9
6478,7
6479,7
6480,6
6481,5
6482,4
6483,2
6484,5
6485,5
6486,1
6487,6
6488,3
6489,1
6490,1
6491,7
6492,4
6493,5
6494,0
6495,7
6496,5
6497,8
6498,3
6499,1
6500,4
6501,8
6502,9
6503,4
6504,4
6505,0
6506,1
6507,5
6508,7
6509,3
6510,6
6511,1
6512,9
6513,8
6514,6
6515,0
6516,7
6517,4
6518,6
6519,6
6520,1
6521,7
6522,2
6523,5
6524,7
6525,0
6526,2
6527,6
6528,0
6529,2
6530,4
6531,6
6532,7
6533,6
6534,6
6535,0
6536,9
6537,6
6538,0
6539,5
6540,2
6541,7
6542,6
6543,2
6544,5
6545,7
6546,6
6547,5
6548,4
6549,6
6550,3
6551,7
6552,1
6553,4
6554,8
6555,2
6556,0
6557,7
6558,4
6559,5
6560,8
6561,1
6562,2
6563,9
6564,2
6565,3
6566,4
6567,9
6568,3
6569,6
6570,5
6571,2
6572,3
6573,9
6574,9
6575,2
6576,9
6577,6
6578,9
6579,3
6580,0
6581,0
6582,6
6583,7
6584,4
6585,0
6586,3
6587,7
6588,1
6589,7
6590,0
6591,8
6592,9
6593,7
6594,6
6595,1
6596,6
6597,0
6598,2
6599,1
6600,5
6601,4
6602,1
6603,3
6604,8
6605,3
6606,0
6607,2
6608,0
6609,6
6610,9
6611,1
6612,0
6613,6
6614,7
6615,3
6616,4
6617,1
6618,6
6619,3
6620,6
6621,3
6622,4
6623,6
6624,7
6625,8
6626,4
6627,8
6628,4
6629,0
6630,0
6631,8
6632,0
6633,8
6634,2
6635,0
6636,3
6637,8
6638,3
6639,8
6640,3
6641,0
6642,5
6643,7
6644,5
6645,6
6646,5
6647,7
6648,0
6649,6
6650,8
6651,2
6652,8
6653,7
6654,7
6655,7
6656,6
6657,4
6658,6
6659,5
6660,3
6661,5
6662,9
6663,7
6664,0
6665,5
6666,5
6667,8
6668,1
6669,8
6670,5
6671,2
6672,0
6673,8
6674,1
6675,5
6676,3
6677,4
6678,2
6679,7
6680,4
6681,5
6682,0
6683,2
6684,2
6685,1
6686,5
6687,6
6688,8
6689,2
6690,0
6691,4
6692,8
6693,7
6694,0
6695,1
6696,2
6697,4
6698,8
6699,4
6700,5
6701,2
6702,2
6703,2
6704,6
6705,6
6706,3
6707,9
6708,1
6709,0
6710,3
6711,8
6712,5
6713,5
6714,3
6715,0
6716,6
6717,9
6718,7
6719,6
6720,0
6721,4
6722,9
6723,7
6724,9
6725,4
6726,7
6727,8
6728,8
6729,3
6730,8
6731,6
6732,3
6733,3
6734,0
6735,1
6736,2
6737,1
6738,6
6739,5
6740,8
6741,0
6742,4
6743,1
6744,7
6745,0
6746,7
6747,4
6748,6
6749,5
6750,7
6751,7
6752,6
6753,7
6754,4
6755,8
6756,7
6757,3
6758,3
6759,3
6760,1
6761,8
6762,4
6763,9
6764,7
6765,7
6766,2
6767,3
6768,2
6769,5
6770,8
6771,0
6772,0
6773,6
6774,7
6775,6
6776,6
6777,2
6778,5
6779,7
6780,3
6781,3
6782,0
6783,3
6784,3
6785,4
6786,8
6787,6
6788,6
6789,1
6790,7
6791,8
6792,2
6793,3
6794,5
6795,2
6796,5
6797,5
6798,1
6799,7
6800,8
6801,5
6802,3
6803,2
6804,7
6805,9
6806,4
6807,3
6808,4
6809,3
6810,6
6811,1
6812,4
6813,6
6814,3
6815,4
6816,2
6817,6
6818,7
6819,7
6820,4
6821,0
6822,4
6823,6
6824,6
6825,4
6826,4
6827,9
6828,8
6829,0
6830,5
6831,9
6832,6
6833,9
6834,3
6835,0
6836,8
6837,4
6838,7
6839,8
6840,8
6841,9
6842,7
6843,2
6844,0
6845,0
6846,1
6847,2
6848,3
6849,4
6850,4
6851,4
6852,6
6853,1
6854,6
6855,2
6856,6
6857,7
6858,8
6859,5
6860,1
6861,5
6862,3
6863,3
6864,6
6865,6
6866,8
6867,4
6868,4
6869,0
6870,2
6871,9
6872,7
6873,5
6874,1
6875,3
6876,4
6877,7
6878,0
6879,3
6880,7
6881,8
6882,5
6883,6
6884,6
6885,2
6886,7
6887,6
6888,2
6889,3
6890,1
6891,4
6892,9
6893,3
6894,9
6895,1
6896,1
6897,4
6898,9
6899,5
6900,8
6901,6
6902,7
6903,3
6904,2
6905,9
6906,1
6907,1
6908,8
6909,8
6910,2
6911,9
6912,2
6913,1
6914,1
6915,1
6916,3
6917,6
6918,6
6919,4
6920,5
6921,7
6922,7
6923,3
6924,7
6925,5
6926,2
6927,8
6928,4
6929,4
6930,8
6931,8
6932,5
6933,6
6934,3
6935,5
6936,3
6937,8
6938,8
6939,5
6940,6
6941,8
6942,2
6943,0
6944,8
6945,3
6946,7
6947,5
6948,0
6949,0
6950,6
6951,5
6952,6
6953,8
6954,0
6955,0
6956,8
6957,5
6958,2
6959,9
6960,2
6961,3
6962,0
6963,8
6964,6
6965,8
6966,3
6967,6
6968,5
6969,7
6970,0
6971,1
6972,7
6973,4
6974,4
6975,8
6976,5
6977,8
6978,8
6979,2
6980,9
6981,4
6982,9
6983,9
6984,8
6985,5
6986,7
6987,4
6988,9
6989,4
6990,2
6991,0
6992,9
6993,7
6994,7
6995,8
6996,7
6997,8
6998,8
6999,5
7000,7
7001,8
7002,7
7003,9
7004,7
7005,0
7006,6
7007,8
7008,2
7009,7
7010,8
7011,1
7012,5
7013,7
7014,8
7015,3
7016,1
7017,3
7018,7
7019,2
7020,5
7021,5
7022,5
7023,7
7024,8
7025,6
7026,8
7027,1
7028,4
7029,5
7030,9
7031,4
7032,8
7033,4
7034,3
7035,1
7036,8
7037,7
7038,7
7039,1
7040,0
7041,8
7042,1
7043,2
7044,4
7045,8
7046,9
7047,4
7048,3
7049,5
7050,8
7051,3
7052,8
7053,7
7054,4
7055,8
7056,5
7057,5
7058,9
7059,3
7060,9
7061,2
7062,7
7063,8
7064,3
7065,2
7066,7
7067,3
7068,8
7069,6
7070,9
7071,9
7072,7
7073,0
7074,3
7075,0
7076,2
7077,9
7078,2
7079,1
7080,9
7081,8
7082,7
7083,2
7084,9
7085,6
7086,9
7087,0
7088,3
7089,9
7090,7
7091,0
7092,5
7093,5
7094,0
7095,5
7096,2
7097,6
7098,2
7099,8
7100,9
7101,8
7102,6
7103,5
7104,7
7105,0
7106,0
7107,3
7108,8
7109,4
7110,7
7111,7
7112,8
7113,2
7114,3
7115,6
7116,4
7117,1
7118,7
7119,8
7120,6
7121,5
7122,0
7123,2
7124,9
7125,0
7126,7
7127,4
7128,8
7129,7
7130,5
7131,6
7132,1
7133,3
7134,1
7135,1
7136,6
7137,2
7138,1
7139,6
7140,1
7141,2
7142,3
7143,5
7144,1
7145,2
7146,2
7147,1
7148,3
7149,1
7150,9
7151,5
7152,8
7153,1
7154,0
7155,9
7156,8
7157,2
7158,2
7159,1
7160,9
7161,2
7162,5
7163,7
7164,5
7165,9
7166,0
7167,8
7168,6
7169,7
7170,0
7171,3
7172,9
7173,5
7174,2
7175,1
7176,9
7177,9
7178,4
7179,4
7180,2
7181,8
7182,3
7183,2
7184,7
7185,9
7186,3
7187,2
7188,1
7189,8
7190,1
7191,5
7192,6
7193,5
7194,2
7195,9
7196,6
7197,4
7198,7
7199,7
7200,4
7201,4
7202,6
7203,7
7204,7
7205,5
7206,3
7207,9
7208,4
7209,0
7210,1
7211,1
7212,6
7213,3
7214,8
7215,3
7216,9
7217,7
7218,3
7219,7
7220,9
7221,1
7222,1
7223,4
7224,4
7225,1
7226,4
7227,1
7228,8
7229,0
7230,2
7231,0
7232,4
7233,2
7234,2
7235,1
7236,7
7237,4
7238,7
7239,2
7240,8
7241,1
7242,9
7243,3
7244,8
7245,2
7246,4
7247,7
7248,9
7249,3
7250,0
7251,5
7252,2
7253,4
7254,1
7255,7
7256,4
7257,9
7258,9
7259,2
7260,3
7261,0
7262,4
7263,0
7264,6
7265,7
7266,6
7267,4
7268,6
7269,6
7270,7
7271,8
7272,5
7273,5
7274,6
7275,3
7276,1
7277,3
7278,3
7279,5
7280,5
7281,9
7282,7
7283,5
7284,5
7285,2
7286,2
7287,1
7288,3
7289,4
7290,8
7291,8
7292,2
7293,0
7294,7
7295,4
7296,1
7297,6
7298,9
7299,8
7300,1
7301,1
7302,2
7303,4
7304,0
7305,8
7306,2
7307,6
7308,6
7309,7
7310,9
7311,3
7312,9
7313,2
7314,5
7315,1
7316,1
7317,0
7318,9
7319,1
7320,9
7321,7
7322,4
7323,7
7324,8
7325,3
7326,7
7327,5
7328,1
7329,2
7330,6
7331,0
7332,4
7333,0
7334,4
7335,5
7336,4
7337,0
7338,9
7339,3
7340,8
7341,1
7342,7
7343,0
7344,9
7345,5
7346,0
7347,5
7348,5
7349,6
7350,7
7351,7
7352,8
7353,9
7354,4
7355,9
7356,6
7357,2
7358,6
7359,4
7360,0
7361,0
7362,1
7363,7
7364,4
7365,5
7366,1
7367,3
7368,4
7369,7
7370,4
7371,0
7372,6
7373,7
7374,7
7375,5
7376,1
7377,7
7378,1
7379,0
7380,6
7381,9
7382,1
7383,1
7384,5
7385,8
7386,2
7387,6
7388,0
7389,9
7390,2
7391,9
7392,5
7393,0
7394,1
7395,9
7396,4
7397,5
7398,9
7399,2
7400,5
7401,2
7402,2
7403,1
7404,3
7405,8
7406,7
7407,1
7408,9
7409,7
7410,4
7411,1
7412,6
7413,4
7414,9
7415,9
7416,9
7417,5
7418,7
7419,9
7420,3
7421,7
7422,6
7423,9
7424,7
7425,6
7426,2
7427,4
7428,9
7429,0
7430,5
7431,5
7432,9
7433,8
7434,4
7435,9
7436,8
7437,4
7438,6
7439,1
7440,9
7441,8
7442,7
7443,3
7444,4
7445,6
7446,0
7447,8
7448,2
7449,1
7450,7
7451,7
7452,8
7453,9
7454,6
7455,4
7456,5
7457,0
7458,6
7459,8
7460,8
7461,7
7462,1
7463,9
7464,6
7465,3
7466,3
7467,5
7468,2
7469,1
7470,3
7471,1
7472,1
7473,3
7474,9
7475,7
7476,8
7477,5
7478,4
7479,4
7480,9
7481,8
7482,2
7483,8
7484,9
7485,2
7486,1
7487,1
7488,8
7489,0
7490,8
7491,6
7492,6
7493,7
7494,3
7495,4
7496,2
7497,5
7498,8
7499,0
7500,0
7501,0
7502,6
7503,8
7504,1
7505,8
7506,2
7507,5
7508,4
7509,7
7510,7
7511,7
7512,8
7513,8
7514,3
7515,2
7516,8
7517,6
7518,1
7519,4
7520,0
7521,4
7522,9
7523,1
7524,3
7525,9
7526,3
7527,2
7528,9
7529,4
7530,4
7531,4
7532,4
7533,5
7534,2
7535,9
7536,2
7537,5
7538,8
7539,5
7540,3
7541,7
7542,4
7543,1
7544,2
7545,6
7546,0
7547,3
7548,7
7549,9
7550,3
7551,6
7552,2
7553,4
7554,4
7555,6
7556,9
7557,0
7558,0
7559,2
7560,8
7561,7
7562,5
7563,0
7564,8
7565,6
7566,0
7567,8
7568,1
7569,6
7570,7
7571,9
7572,1
7573,8
7574,8
7575,3
7576,4
7577,9
7578,4
7579,7
7580,3
7581,2
7582,0
7583,7
7584,0
7585,7
7586,9
7587,8
7588,4
7589,4
7590,4
7591,4
7592,8
7593,9
7594,5
7595,3
7596,3
7597,1
7598,1
7599,5
7600,1
7601,6
7602,1
7603,0
7604,3
7605,6
7606,0
7607,7
7608,0
7609,5
7610,3
7611,6
7612,1
7613,1
7614,6
7615,3
7616,9
7617,0
7618,1
7619,6
7620,4
7621,7
7622,6
7623,8
7624,5
7625,4
7626,5
7627,8
7628,0
7629,3
7630,5
7631,1
7632,4
7633,3
7634,1
7635,0
7636,9
7637,1
7638,1
7639,7
7640,2
7641,1
7642,5
7643,2
7644,0
7645,6
7646,2
7647,7
7648,3
7649,2
7650,6
7651,3
7652,7
7653,5
7654,1
7655,2
7656,2
7657,5
7658,4
7659,8
7660,3
7661,7
7662,6
7663,1
7664,4
7665,2
7666,1
7667,4
7668,2
7669,9
7670,4
7671,5
7672,7
7673,5
7674,4
7675,7
7676,5
7677,9
7678,1
7679,2
7680,7
7681,2
7682,7
7683,0
7684,3
7685,3
7686,1
7687,4
7688,9
7689,7
7690,8
7691,1
7692,6
7693,6
7694,9
7695,9
7696,4
7697,0
7698,1
7699,2
7700,4
7701,5
7702,4
7703,3
7704,6
7705,5
7706,5
7707,3
7708,7
7709,4
7710,4
7711,3
7712,0
7713,2
7714,5
7715,3
7716,0
7717,5
7718,9
7719,4
7720,0
7721,4
7722,2
7723,4
7724,9
7725,3
7726,8
7727,7
7728,1
7729,2
7730,8
7731,2
7732,8
7733,7
7734,4
7735,7
7736,4
7737,0
7738,3
7739,2
7740,0
7741,6
7742,2
7743,9
7744,1
7745,4
7746,6
7747,1
7748,5
7749,9
7750,9
7751,0
7752,2
7753,0
7754,7
7755,0
7756,6
7757,3
7758,7
7759,8
7760,0
7761,6
7762,6
7763,2
7764,4
7765,5
7766,6
7767,3
7768,9
7769,7
7770,1
7771,8
7772,9
7773,5
7774,7
7775,6
7776,5
7777,1
7778,9
7779,2
7780,3
7781,8
7782,8
7783,8
7784,9
7785,4
7786,7
7787,8
7788,6
7789,8
7790,9
7791,6
7792,7
7793,8
7794,9
7795,3
7796,0
7797,7
7798,6
7799,0
7800,8
7801,1
7802,8
7803,4
7804,3
7805,9
7806,7
7807,8
7808,1
7809,4
7810,8
7811,4
7812,9
7813,1
7814,1
7815,6
7816,4
7817,1
7818,1
7819,0
7820,4
7821,9
7822,0
7823,6
7824,3
7825,5
7826,4
7827,6
7828,0
7829,6
7830,8
7831,9
7832,6
7833,4
7834,0
7835,6
7836,0
7837,2
7838,2
7839,9
7840,1
7841,6
7842,0
7843,2
7844,0
7845,3
7846,9
7847,1
7848,4
7849,1
7850,3
7851,3
7852,3
7853,8
7854,4
7855,3
7856,6
7857,8
7858,8
7859,6
7860,3
7861,6
7862,7
7863,5
7864,3
7865,3
7866,0
7867,7
7868,6
7869,3
7870,5
7871,6
7872,5
7873,0
7874,1
7875,2
7876,6
7877,3
7878,0
7879,6
7880,1
7881,0
7882,3
7883,3
7884,9
7885,0
7886,2
7887,1
7888,1
7889,4
7890,9
7891,0
7892,9
7893,0
7894,2
7895,7
7896,5
7897,2
7898,3
7899,0
7900,0
7901,3
7902,9
7903,4
7904,2
7905,0
7906,4
7907,6
7908,3
7909,7
7910,7
7911,7
7912,6
7913,6
7914,3
7915,6
7916,0
7917,7
7918,6
7919,6
7920,6
7921,2
7922,3
7923,3
7924,8
7925,7
7926,3
7927,4
7928,5
7929,4
7930,0
7931,7
7932,4
7933,3
7934,4
7935,3
7936,3
7937,8
7938,2
7939,5
7940,9
7941,8
7942,4
7943,9
7944,9
7945,2
7946,3
7947,4
7948,9
7949,5
7950,2
7951,0
7952,1
7953,0
7954,3
7955,0
7956,9
7957,2
7958,8
7959,1
7960,6
7961,7
7962,1
7963,8
7964,2
7965,7
7966,7
7967,4
7968,3
7969,1
7970,4
7971,9
7972,8
7973,4
7974,9
7975,0
7976,4
7977,1
7978,9
7979,9
7980,9
7981,8
7982,2
7983,5
7984,4
7985,3
7986,3
7987,3
7988,2
7989,2
7990,1
7991,3
7992,7
7993,1
7994,8
7995,8
7996,3
7997,0
7998,6
7999,6
8000,7
8001,4
8002,0
8003,3
8004,3
8005,3
8006,1
8007,6
8008,7
8009,6
8010,0
8011,8
8012,7
8013,1
8014,2
8015,7
8016,4
8017,6
8018,5
8019,8
8020,9
8021,4
8022,7
8023,2
8024,6
8025,9
8026,1
8027,3
8028,5
8029,7
8030,0
8031,9
8032,2
8033,9
8034,3
8035,1
8036,4
8037,3
8038,1
8039,9
8040,8
8041,3
8042,9
8043,7
8044,6
8045,2
8046,4
8047,9
8048,7
8049,5
8050,5
8051,9
8052,2
8053,5
8054,5
8055,7
8056,1
8057,8
8058,8
8059,8
8060,8
8061,2
8062,1
8063,8
8064,9
8065,1
8066,8
8067,7
8068,3
8069,3
8070,9
8071,7
8072,4
8073,3
8074,0
8075,2
8076,7
8077,5
8078,1
8079,2
8080,2
8081,3
8082,0
8083,4
8084,9
8085,9
8086,9
8087,9
8088,8
8089,3
8090,0
8091,8
8092,6
8093,8
8094,1
8095,1
8096,6
8097,9
8098,7
8099,5
8100,2
8101,9
8102,1
8103,3
8104,6
8105,0
8106,9
8107,0
8108,0
8109,7
8110,7
8111,4
8112,2
8113,9
8114,8
8115,3
8116,8
8117,7
8118,0
8119,8
8120,5
8121,5
8122,7
8123,0
8124,1
8125,3
8126,2
8127,5
8128,6
8129,4
8130,1
8131,3
8132,6
8133,7
8134,3
8135,3
8136,7
8137,5
8138,3
8139,1
8140,3
8141,1
8142,9
8143,6
8144,9
8145,0
8146,5
8147,4
8148,6
8149,7
8150,5
8151,8
8152,1
8153,3
8154,9
8155,5
8156,8
8157,6
8158,4
8159,5
8160,4
8161,2
8162,6
8163,4
8164,4
8165,7
8166,9
8167,9
8168,2
8169,3
8170,2
8171,0
8172,9
8173,3
8174,6
8175,3
8176,7
8177,8
8178,3
8179,6
8180,2
8181,1
8182,9
8183,0
8184,8
8185,0
8186,7
8187,3
8188,2
8189,9
8190,5
8191,8
8192,8
8193,8
8194,3
8195,0
8196,9
8197,6
8198,6
8199,6
8200,3
8201,9
8202,6
8203,3
8204,6
8205,7
8206,9
8207,6
8208,9
8209,5
8210,3
8211,3
8212,6
8213,9
8214,5
8215,2
8216,1
8217,4
8218,6
8219,7
8220,3
8221,4
8222,8
8223,1
8224,2
8225,6
8226,9
8227,8
8228,3
8229,3
8230,9
8231,5
8232,5
8233,3
8234,9
8235,4
8236,9
8237,6
8238,4
8239,0
8240,3
8241,6
8242,1
8243,1
8244,3
8245,1
8246,9
8247,7
8248,8
8249,5
8250,1
8251,9
8252,6
8253,7
8254,7
8255,0
8256,3
8257,8
8258,2
8259,5
8260,4
8261,1
8262,9
8263,8
8264,5
8265,7
8266,9
8267,3
8268,4
8269,4
8270,3
8271,8
8272,6
8273,9
8274,9
8275,3
8276,6
8277,8
8278,3
8279,0
8280,7
8281,2
8282,9
8283,4
8284,3
8285,7
8286,4
8287,6
8288,5
8289,0
8290,4
8291,8
8292,5
8293,3
8294,0
8295,9
8296,7
8297,6
8298,9
8299,3
8300,0
8301,5
8302,3
8303,8
8304,0
8305,7
8306,1
8307,9
8308,3
8309,5
8310,4
8311,1
8312,8
8313,8
8314,7
8315,8
8316,0
8317,8
8318,6
8319,5
8320,5
8321,5
8322,4
8323,7
8324,9
8325,2
8326,0
8327,0
8328,7
8329,0
8330,4
8331,2
8332,4
8333,5
8334,2
8335,4
8336,0
8337,4
8338,7
8339,5
8340,6
8341,8
8342,6
8343,5
8344,1
8345,6
8346,2
8347,1
8348,3
8349,3
8350,3
8351,2
8352,0
8353,1
8354,0
8355,0
8356,3
8357,7
8358,8
8359,8
8360,1
8361,3
8362,7
8363,2
8364,2
8365,5
8366,8
8367,8
8368,1
8369,7
8370,8
8371,3
8372,9
8373,6
8374,2
8375,8
8376,5
8377,4
8378,7
8379,0
8380,4
8381,7
8382,3
8383,9
8384,6
8385,4
8386,1
8387,6
8388,9
8389,4
8390,9
8391,8
8392,9
8393,8
8394,1
8395,6
8396,7
8397,2
8398,6
8399,6
8400,9
8401,2
8402,4
8403,6
8404,1
8405,0
8406,6
8407,2
8408,1
8409,4
8410,2
8411,5
8412,0
8413,3
8414,9
8415,9
8416,2
8417,2
8418,4
8419,7
8420,7
8421,9
8422,7
8423,3
8424,6
8425,5
8426,9
8427,1
8428,4
8429,8
8430,5
8431,5
8432,6
8433,7
8434,2
8435,3
8436,6
8437,5
8438,0
8439,3
8440,4
8441,0
8442,1
8443,3
8444,7
8445,6
8446,3
8447,0
8448,4
8449,8
8450,7
8451,9
8452,0
8453,1
8454,5
8455,0
8456,6
8457,6
8458,0
8459,6
8460,2
8461,9
8462,7
8463,8
8464,9
8465,2
8466,4
8467,4
8468,1
8469,0
8470,1
8471,6
8472,7
8473,6
8474,5
8475,0
8476,0
8477,7
8478,1
8479,9
8480,0
8481,8
8482,9
8483,2
8484,5
8485,5
8486,2
8487,4
8488,1
8489,3
8490,2
8491,3
8492,2
8493,2
8494,3
8495,4
8496,1
8497,2
8498,0
8499,8
8500,5
8501,4
8502,1
8503,6
8504,2
8505,4
8506,7
8507,9
8508,8
8509,1
8510,5
8511,9
8512,7
8513,4
8514,0
8515,3
8516,3
8517,3
8518,6
8519,1
8520,0
8521,9
8522,7
8523,2
8524,0
8525,8
8526,5
8527,7
8528,5
8529,3
8530,6
8531,8
8532,7
8533,1
8534,3
8535,2
8536,8
8537,1
8538,9
8539,7
8540,8
8541,2
8542,0
8543,3
8544,6
8545,2
8546,2
8547,7
8548,3
8549,0
8550,5
8551,6
8552,9
8553,8
8554,2
8555,8
8556,4
8557,6
8558,4
8559,1
8560,6
8561,4
8562,4
8563,7
8564,7
8565,2
8566,9
8567,8
8568,8
8569,8
8570,0
8571,5
8572,1
8573,9
8574,1
8575,9
8576,8
8577,7
8578,9
8579,6
8580,4
8581,4
8582,1
8583,4
8584,9
8585,0
8586,7
8587,5
8588,0
8589,1
8590,9
8591,3
8592,9
8593,7
8594,8
8595,5
